"geo_code","domain_supermarket_proximity","domain_supermarket_accessibility","domain_ecommerce_access","domain_socio_demographic","domain_nonsupermarket_proximity","domain_food_for_families","domain_fuel_poverty","country","country_denominator","combined","pp_dec_domain_supermarket_proximity","pp_dec_domain_supermarket_accessibility","pp_dec_domain_ecommerce_access","pp_dec_domain_socio_demographic","pp_dec_domain_nonsupermarket_proximity","pp_dec_domain_food_for_families","pp_dec_domain_fuel_poverty","pp_dec_combined"
"E01018831",1954,21547,6117,22913,2523,19580,8957,"E",32843,5646,1,7,2,7,1,6,3,2
"E01019051",7886,25672,3675,9312,6557,8937,7349,"E",32843,1893,3,8,2,3,2,3,3,1
"E01019020",32700,30587,2856,5251,12459,14137,1211,"E",32843,20764,10,10,1,2,4,5,1,7
"E01018820",1047,15882,7780,19271,3232,20445,9765,"E",32843,3648,1,5,3,6,1,7,3,2
"E01018758",2007,7876,5730,18759,673,18474,11910,"E",32843,2015,1,3,2,6,1,6,4,1
"E01018822",2815,29730,7780,22022,11498,14284,24905,"E",32843,16344,1,10,3,7,4,5,8,5
"E01018965",1571,977,5730,24386,5306,17232,17162,"E",32843,4293,1,1,2,8,2,6,6,2
"E01019011",19602,27269,3675,19371,2313,12164,15757,"E",32843,9111,6,9,2,6,1,4,5,3
"E01018781",1899,17288,5396,20134,885,19806,15338,"E",32843,4719,1,6,2,7,1,7,5,2
"E01019019",21605,27068,3675,14303,8242,12204,14777,"E",32843,8502,7,9,2,5,3,4,5,3
"E01018971",26136,25539,3675,18172,3893,5955,19115,"E",32843,10343,8,8,2,6,2,2,6,4
"E01018878",29945,32205,3143,4310,22113,6208,1007,"E",32843,17943,10,10,1,2,7,2,1,6
"E01018875",23110,32151,43,1909,14103,8903,527,"E",32843,10112,8,10,1,1,5,3,1,4
"E01018887",16335,30009,4017,13071,15481,4034,7158,"E",32843,7077,5,10,2,4,5,2,3,3
"E01019016",16799,18008,6335,24073,9198,11753,19439,"E",32843,9400,6,6,2,8,3,4,6,3
"E01018854",26110,23001,5730,6870,28101,15951,6953,"E",32843,12815,8,8,2,3,9,5,3,4
"E01018931",5134,25817,5396,21189,2775,23908,13774,"E",32843,10285,2,8,2,7,1,8,5,4
"E01019045",16885,28293,5730,19670,14124,11368,17110,"E",32843,11934,6,9,2,6,5,4,6,4
"E01019058",12324,25635,5730,22797,13887,19624,18206,"E",32843,13708,4,8,2,7,5,6,6,5
"E01019008",13177,21676,2856,5931,8435,7660,3340,"E",32843,825,5,7,1,2,3,3,2,1
"E01018751",22632,20111,3143,7793,4645,7037,4480,"E",32843,1695,7,7,1,3,2,3,2,1
"E01018772",13221,9611,5730,20639,1391,9856,25240,"E",32843,6387,5,3,2,7,1,4,8,2
"E01018870",18408,23291,3143,1948,15923,7417,369,"E",32843,1717,6,8,1,1,5,3,1,1
"E01019042",28491,27123,3143,12397,20261,6111,7712,"E",32843,11231,9,9,1,4,7,2,3,4
"E01018913",25859,32023,6335,13925,22822,19898,3459,"E",32843,21049,8,10,2,5,7,7,2,7
"E01018842",22037,21330,7780,18195,27871,24545,7823,"E",32843,17774,7,7,3,6,9,8,3,6
"E01018977",4369,29399,3143,7734,7196,8475,7563,"E",32843,3044,2,9,1,3,3,3,3,1
"E01019003",10745,25963,5396,20899,8679,15608,17734,"E",32843,9766,4,8,2,7,3,5,6,3
"E01018903",4020,24534,7303,28725,39,20255,16462,"E",32843,14042,2,8,3,9,1,7,6,5
"E01018803",10652,28707,3019,14314,27555,17937,19372,"E",32843,16883,4,9,1,5,9,6,6,6
"E01019070",1223,10567,3143,14625,4348,20922,5528,"E",32843,1321,1,4,1,5,2,7,2,1
"E01018835",5760,27135,6335,16401,10050,7435,8139,"E",32843,4042,2,9,2,5,4,3,3,2
"E01019057",23817,29494,5730,17182,13877,19815,12530,"E",32843,15949,8,9,2,6,5,7,4,5
"E01019021",23492,17848,3815,17244,5822,13971,23786,"E",32843,10280,8,6,2,6,2,5,8,4
"E01019000",23883,28790,5396,9928,4461,13114,11915,"E",32843,8741,8,9,2,4,2,4,4,3
"E01018894",2694,26844,7780,22030,9483,17958,7639,"E",32843,8061,1,9,3,7,3,6,3,3
"E01019071",7014,10166,7780,22001,1924,22253,17467,"E",32843,6797,3,4,3,7,1,7,6,3
"E01018811",18896,21357,7780,24198,7365,16087,23877,"E",32843,14695,6,7,3,8,3,5,8,5
"E01018938",12826,20407,2856,12605,27485,5829,17748,"E",32843,8166,4,7,1,4,9,2,6,3
"E01018910",28114,32108,43,1850,9864,20117,273,"E",32843,15636,9,10,1,1,4,7,1,5
"E01018775",7001,14365,5396,19235,6304,24943,19084,"E",32843,8739,3,5,2,6,2,8,6,3
"E01018994",21440,28121,5396,10012,5541,9896,14010,"E",32843,7182,7,9,2,4,2,4,5,3
"E01019069",729,9996,6335,16856,2519,22508,4751,"E",32843,2023,1,4,2,6,1,7,2,1
"E01018929",6519,29409,5730,15969,1689,23126,15277,"E",32843,11139,2,9,2,5,1,8,5,4
"E01018799",26497,32637,3143,6428,15615,17573,10615,"E",32843,20500,9,10,1,2,5,6,4,7
"E01018891",4091,31020,7780,22364,7210,14757,11803,"E",32843,12506,2,10,3,7,3,5,4,4
"E01018787",17209,21031,21453,30147,4414,14125,25122,"E",32843,22524,6,7,7,10,2,5,8,7
"E01018990",2120,15281,5396,12675,1664,21184,6903,"E",32843,1758,1,5,2,4,1,7,3,1
"E01018940",80,5887,3815,20059,757,25657,15347,"E",32843,5041,1,2,2,7,1,8,5,2
"E01018837",11427,28231,6335,17429,13851,6142,11116,"E",32843,6878,4,9,2,6,5,2,4,3
"E01018923",572,5956,6117,26467,446,22248,11857,"E",32843,5897,1,2,2,9,1,7,4,2
"E01018867",19161,26429,3143,7143,28168,6348,2637,"E",32843,7917,6,9,1,3,9,2,1,3
"E01019006",1485,13074,6117,23981,676,21150,12719,"E",32843,5348,1,4,2,8,1,7,4,2
"E01018796",11737,26168,21453,28555,7964,12830,30786,"E",32843,26423,4,8,7,9,3,4,10,9
"E01019028",27367,27208,3815,7968,12438,16614,6522,"E",32843,9938,9,9,2,3,4,6,2,4
"E01019001",27596,31231,5730,6701,8901,11979,7196,"E",32843,12919,9,10,2,3,3,4,3,4
"E01018986",12121,26007,3675,15559,82,15604,19418,"E",32843,7234,4,8,2,5,1,5,6,3
"E01018949",23046,12446,2856,8492,28529,6542,2349,"E",32843,5384,8,4,1,3,9,2,1,2
"E01019029",27520,31832,3815,5787,16848,15410,6705,"E",32843,16565,9,10,2,2,6,5,3,6
"E01018840",29221,31499,22238,12352,31771,15708,3617,"E",32843,28230,9,10,7,4,10,5,2,9
"E01018930",11579,31489,3143,4073,6883,23787,820,"E",32843,9776,4,10,1,2,3,8,1,3
"E01018767",21932,18916,3143,4909,4158,5315,4175,"E",32843,954,7,6,1,2,2,2,2,1
"E01019052",6930,14218,5730,18271,1060,23046,5127,"E",32843,3455,3,5,2,6,1,8,2,2
"E01019024",11324,15563,5730,16754,5802,21565,13029,"E",32843,5228,4,5,2,6,2,7,4,2
"E01018948",21986,15973,5730,16844,28369,7926,8228,"E",32843,9577,7,5,2,6,9,3,3,3
"E01018966",905,1779,6117,29743,346,21406,21015,"E",32843,11605,1,1,2,10,1,7,7,4
"E01018817",1397,17511,7780,23195,2109,18315,17418,"E",32843,6535,1,6,3,8,1,6,6,2
"E01018902",448,3283,6117,22850,570,23612,14647,"E",32843,4861,1,1,2,7,1,8,5,2
"E01018871",22065,26901,5730,17774,14472,7107,12005,"E",32843,9204,7,9,2,6,5,3,4,3
"E01018917",3151,24925,5730,22054,9437,21088,16690,"E",32843,10448,1,8,2,7,3,7,6,4
"E01018794",5727,30648,12493,17842,9599,11184,21347,"E",32843,13840,2,10,4,6,3,4,7,5
"E01018993",6872,23178,2821,9433,11144,24402,3921,"E",32843,4817,3,8,1,3,4,8,2,2
"E01019033",29067,27682,43,2707,13040,10609,2538,"E",32843,7725,9,9,1,1,4,4,1,3
"E01018944",1732,14680,7780,22270,976,25392,11391,"E",32843,6976,1,5,3,7,1,8,4,3
"E01018959",6527,11106,3675,20830,25751,14232,23129,"E",32843,11065,2,4,2,7,8,5,8,4
"E01018833",2670,21019,7780,22010,4851,23371,16227,"E",32843,9293,1,7,3,7,2,8,5,3
"E01018921",1437,26389,7780,22493,26105,20219,12392,"E",32843,15210,1,9,3,7,8,7,4,5
"E01018826",1430,20643,5730,17938,4293,23131,15452,"E",32843,6625,1,7,2,6,2,8,5,3
"E01018750",22114,13353,5730,20229,4047,8302,22449,"E",32843,7621,7,5,2,7,2,3,7,3
"E01018780",7499,28017,5730,15292,4418,20972,10928,"E",32843,7848,3,9,2,5,2,7,4,3
"E01018985",5191,20618,3815,21814,476,14454,17856,"E",32843,5430,2,7,2,7,1,5,6,2
"E01018845",312,22147,6117,19381,2089,24797,11816,"E",32843,7228,1,7,2,6,1,8,4,3
"E01018892",1979,21413,7780,22071,4446,20212,13009,"E",32843,6884,1,7,3,7,2,7,4,3
"E01018778",2500,12020,5730,21399,554,18282,14369,"E",32843,3601,1,4,2,7,1,6,5,2
"E01018804",27143,30486,22238,16837,31135,16444,3958,"E",32843,26519,9,10,7,6,10,6,2,9
"E01018933",32231,31442,3143,5601,13214,24188,1265,"E",32843,23557,10,10,1,2,5,8,1,8
"E01018935",14344,28891,6335,19914,9475,24459,11948,"E",32843,14882,5,9,2,7,3,8,4,5
"E01019012",13273,30273,3675,7050,15043,11526,10756,"E",32843,7570,5,10,2,3,5,4,4,3
"E01018901",1982,18974,5730,23689,8973,17527,18191,"E",32843,7893,1,6,2,8,3,6,6,3
"E01018789",12440,31381,12493,22129,8415,8410,21810,"E",32843,17657,4,10,4,7,3,3,7,6
"E01018859",18031,27246,5730,20755,27497,13913,21491,"E",32843,19610,6,9,2,7,9,5,7,6
"E01018779",1122,7931,5730,20047,261,20920,13293,"E",32843,3072,1,3,2,7,1,7,5,1
"E01018853",15485,28850,6335,15905,28458,16514,14744,"E",32843,17595,5,9,2,5,9,6,5,6
"E01018905",3672,15131,6117,21838,826,18053,14182,"E",32843,4350,2,5,2,7,1,6,5,2
"E01018788",18599,31494,265,7203,12046,11740,13097,"E",32843,10670,6,10,1,3,4,4,4,4
"E01018897",24740,31055,5730,10492,28575,13873,2657,"E",32843,18425,8,10,2,4,9,5,1,6
"E01018974",179,151,3815,23803,743,23560,14282,"E",32843,4554,1,1,2,8,1,8,5,2
"E01018805",19502,25273,7780,19856,28314,17070,24109,"E",32843,21538,6,8,3,7,9,6,8,7
"E01018784",511,1064,7780,24644,152,22837,14949,"E",32843,5357,1,1,3,8,1,7,5,2
"E01019061",6899,19434,6117,19968,2055,22363,13352,"E",32843,6536,3,6,2,7,1,7,5,2
"E01033292",6826,9313,2856,9453,3057,27677,3560,"E",32843,3032,3,3,1,3,1,9,2,1
"E01018761",107,3056,3675,15438,1402,25516,11680,"E",32843,2747,1,1,2,5,1,8,4,1
"E01018945",1915,12036,7780,24881,473,22785,19014,"E",32843,8620,1,4,3,8,1,7,6,3
"E01018885",18033,29763,3815,13661,8012,4282,11090,"E",32843,6864,6,10,2,5,3,2,4,3
"E01019022",23404,20346,2856,9630,9468,15178,8371,"E",32843,4616,8,7,1,3,3,5,3,2
"E01019007",2932,12487,6117,19573,437,18805,14094,"E",32843,3273,1,4,2,6,1,6,5,1
"E01018841",21403,27765,3143,4872,27377,13183,1594,"E",32843,9970,7,9,1,2,9,5,1,4
"E01018827",2852,18153,7780,26387,4452,16971,25484,"E",32843,12908,1,6,3,9,2,6,8,4
"E01018874",17599,28100,5396,14192,11531,10155,14792,"E",32843,8322,6,9,2,5,4,4,5,3
"E01018882",14322,17888,6117,27896,5234,7530,27879,"E",32843,15694,5,6,2,9,2,3,9,5
"E01018790",12025,30095,4045,10001,14020,7596,8914,"E",32843,6306,4,10,2,4,5,3,3,2
"E01018906",2747,26650,3815,19330,8313,17276,12933,"E",32843,7040,1,9,2,6,3,6,4,3
"E01018973",12341,27117,3675,16646,3434,8973,12982,"E",32843,5100,4,9,2,6,2,3,4,2
"E01018919",2303,30790,5396,18289,3852,23201,12039,"E",32843,12678,1,10,2,6,2,8,4,4
"E01019074",2025,15201,5730,14899,4246,19071,3994,"E",32843,1527,1,5,2,5,2,6,2,1
"E01018768",23460,22197,6335,18519,2087,10065,24927,"E",32843,11670,8,7,2,6,1,4,8,4
"E01018782",2337,4111,7780,19934,181,17888,14156,"E",32843,2379,1,2,3,7,1,6,5,1
"E01018829",1215,16088,7780,23397,3796,21523,11999,"E",32843,6229,1,5,3,8,2,7,4,2
"E01018850",165,3856,6117,23682,1174,25805,16457,"E",32843,7145,1,2,2,8,1,8,6,3
"E01018912",6141,31335,5730,20585,9397,21278,12482,"E",32843,15411,2,10,2,7,3,7,4,5
"E01018851",1248,25711,7780,14932,12209,25229,13175,"E",32843,9950,1,8,3,5,4,8,5,4
"E01018951",3063,5094,3815,22621,2252,19178,16505,"E",32843,3941,1,2,2,7,1,6,6,2
"E01018783",2493,4923,7780,21941,23,18071,17027,"E",32843,3663,1,2,3,7,1,6,6,2
"E01018957",18797,9557,3815,18680,1863,23799,15148,"E",32843,7178,6,3,2,6,1,8,5,3
"E01018832",1584,24099,6117,23453,4089,20793,19387,"E",32843,10644,1,8,2,8,2,7,6,4
"E01018844",29382,28328,5730,12783,30352,24658,4935,"E",32843,24579,9,9,2,4,10,8,2,8
"E01018866",20397,28955,5396,14179,17325,8022,8997,"E",32843,9182,7,9,2,5,6,3,3,3
"E01018954",688,2794,7303,25497,225,23714,8001,"E",32843,4932,1,1,3,8,1,8,3,2
"E01018814",16076,27837,6335,19807,26744,14615,22986,"E",32843,19658,5,9,2,7,9,5,7,6
"E01019038",536,5874,5396,14293,8351,22660,8749,"E",32843,2111,1,2,2,5,3,7,3,1
"E01018857",18600,29429,3143,8476,27082,10755,5456,"E",32843,11225,6,9,1,3,9,4,2,4
"E01018961",18873,14632,3675,12490,27489,11913,12399,"E",32843,7902,6,5,2,4,9,4,4,3
"E01018756",818,11257,5396,19500,2591,21266,18043,"E",32843,4757,1,4,2,6,1,7,6,2
"E01019053",6944,24552,5730,14561,2464,22749,15613,"E",32843,7376,3,8,2,5,1,7,5,3
"E01018982",12444,28194,5730,12694,10449,5970,5285,"E",32843,3973,4,9,2,4,4,2,2,2
"E01018830",1033,16585,7780,26277,4183,19633,19941,"E",32843,9980,1,6,3,9,2,6,7,4
"E01018997",14175,31809,43,717,11389,2598,191,"E",32843,4635,5,10,1,1,4,1,1,2
"E01018865",6455,25802,5730,13092,28066,10779,5220,"E",32843,8105,2,8,2,4,9,4,2,3
"E01018915",15295,24915,5730,18823,12007,20153,14205,"E",32843,10466,5,8,2,6,4,7,5,4
"E01018996",28479,30069,3143,7591,6239,9284,8186,"E",32843,10513,9,10,1,3,2,3,3,4
"E01019048",8574,14925,3815,20524,5835,12541,18715,"E",32843,4559,3,5,2,7,2,4,6,2
"E01018852",1243,16534,7780,23788,5655,24338,17670,"E",32843,9995,1,6,3,8,2,8,6,4
"E01019036",1677,14117,5730,24447,1987,22433,14280,"E",32843,6902,1,5,2,8,1,7,5,3
"E01018992",6886,9793,3594,20008,3669,24165,13891,"E",32843,5455,3,3,2,7,2,8,5,2
"E01018975",1027,17172,3815,18650,47,22210,13811,"E",32843,4351,1,6,2,6,1,7,5,2
"E01018821",2659,15122,7780,25910,3815,16063,17094,"E",32843,7152,1,5,3,8,2,5,6,3
"E01018955",2361,15401,3675,21052,1578,26178,9614,"E",32843,6304,1,5,2,7,1,8,3,2
"E01018941",19,6443,3675,18286,951,27260,4793,"E",32843,3584,1,2,2,6,1,9,2,2
"E01018925",118,342,3675,22975,282,26362,17013,"E",32843,6475,1,1,2,7,1,9,6,2
"E01018879",2084,9686,7780,26479,493,21260,22087,"E",32843,10017,1,3,3,9,1,7,7,4
"E01019072",7003,24834,5730,12610,6093,22721,7760,"E",32843,5574,3,8,2,4,2,7,3,2
"E01018776",6974,16149,3675,12607,12198,25337,6193,"E",32843,4815,3,5,2,4,4,8,2,2
"E01033291",6825,3277,6117,23469,1426,27714,16402,"E",32843,9480,3,1,2,8,1,9,5,3
"E01019030",12886,15898,6117,20307,7286,17153,22929,"E",32843,8921,4,5,2,7,3,6,7,3
"E01019039",123,1431,5396,24128,2136,24890,16288,"E",32843,6448,1,1,2,8,1,8,5,2
"E01019076",815,22436,5730,16280,4006,20929,2401,"E",32843,3206,1,7,2,5,2,7,1,1
"E01018797",23565,29099,3143,6963,14024,18172,7390,"E",32843,10177,8,9,1,3,5,6,3,4
"E01018958",15281,24659,3675,11283,6939,22497,9131,"E",32843,6674,5,8,2,4,3,7,3,3
"E01018806",23498,30357,14179,17191,30100,16143,10011,"E",32843,23218,8,10,5,6,10,5,4,8
"E01019025",2237,6173,3675,25549,2720,23650,18412,"E",32843,8027,1,2,2,8,1,8,6,3
"E01019047",26619,28253,3143,10367,16603,7385,8867,"E",32843,9634,9,9,1,4,6,3,3,3
"E01018920",89,3665,3675,19445,1225,26831,11368,"E",32843,4451,1,2,2,6,1,9,4,2
"E01018848",831,26273,7780,23232,10634,24145,22236,"E",32843,16228,1,8,3,8,4,8,7,5
"E01018847",263,11423,7780,26864,1663,25346,12989,"E",32843,9552,1,4,3,9,1,8,4,3
"E01019005",152,6674,2985,18145,23365,24938,9860,"E",32843,7032,1,3,1,6,8,8,4,3
"E01018760",529,1154,7780,24057,203,22925,14800,"E",32843,5090,1,1,3,8,1,7,5,2
"E01018813",12731,15058,7780,24465,4472,17399,29383,"E",32843,16622,4,5,3,8,2,6,9,6
"E01018896",20672,29722,5730,16485,26235,16913,18475,"E",32843,19777,7,10,2,6,8,6,6,7
"E01018838",20866,29330,3143,7250,29305,14334,5146,"E",32843,14543,7,9,1,3,9,5,2,5
"E01019059",5414,28325,5396,13818,27129,18000,12326,"E",32843,13104,2,9,2,5,9,6,4,4
"E01018956",2469,10652,3675,21671,518,21491,20241,"E",32843,6002,1,4,2,7,1,7,7,2
"E01018924",4903,14278,6117,25352,593,14676,11423,"E",32843,4449,2,5,2,8,1,5,4,2
"E01018771",25644,24153,5730,6733,10715,3702,3168,"E",32843,3647,8,8,2,3,4,2,1,2
"E01018927",15911,29027,5730,12252,4905,23536,10886,"E",32843,10919,5,9,2,4,2,8,4,4
"E01018981",21437,28591,5396,17560,6580,10581,14127,"E",32843,10097,7,9,2,6,3,4,5,4
"E01018883",11385,17053,6117,26903,2627,11687,23440,"E",32843,10891,4,6,2,9,1,4,8,4
"E01019054",6957,11284,7780,21719,1333,23068,7803,"E",32843,4831,3,4,3,7,1,8,3,2
"E01019015",23698,25536,7780,25308,15538,9260,25760,"E",32843,19915,8,8,3,8,5,3,8,7
"E01018873",4563,26856,5730,15001,13639,12449,6114,"E",32843,4500,2,9,2,5,5,4,2,2
"E01019043",21929,30506,5396,14872,14812,7490,14611,"E",32843,12707,7,10,2,5,5,3,5,4
"E01018828",4596,26418,7780,18589,26340,14822,14291,"E",32843,12510,2,9,3,6,9,5,5,4
"E01018754",1087,22150,5730,15103,4852,20790,9695,"E",32843,3971,1,7,2,5,2,7,3,2
"E01018926",938,3739,7780,24325,288,25583,14346,"E",32843,6948,1,2,3,8,1,8,5,3
"E01018846",3201,14110,7780,22138,2235,21038,14504,"E",32843,5653,1,5,3,7,1,7,5,2
"E01018816",1154,15694,7780,31395,990,19920,30535,"E",32843,24616,1,5,3,10,1,7,10,8
"E01018995",27364,30859,3143,2868,18505,9908,2491,"E",32843,11443,9,10,1,1,6,4,1,4
"E01019068",2822,26619,5396,22428,3933,18745,20626,"E",32843,11151,1,9,2,7,2,6,7,4
"E01018808",26466,26336,14179,15845,28358,12618,15058,"E",32843,19907,9,9,5,5,9,4,5,7
"E01019063",275,20415,6117,24744,379,22738,11817,"E",32843,7830,1,7,2,8,1,7,4,3
"E01018755",1326,18572,7780,23942,5896,20910,14141,"E",32843,7686,1,6,3,8,2,7,5,3
"E01018953",834,289,5730,25403,73,21147,11509,"E",32843,4008,1,1,2,8,1,7,4,2
"E01018898",26459,31917,3143,4831,26735,16084,2208,"E",32843,19013,9,10,1,2,9,5,1,6
"E01018943",18142,2290,3815,22381,1062,22612,14461,"E",32843,6576,6,1,2,7,1,7,5,3
"E01019067",3320,14787,7780,24655,3710,16246,16074,"E",32843,6070,2,5,3,8,2,5,5,2
"E01019027",1498,19735,3675,15475,9787,24493,10885,"E",32843,5670,1,7,2,5,3,8,4,2
"E01018815",1612,18963,7780,22628,1412,21637,13007,"E",32843,6601,1,6,3,7,1,7,4,3
"E01019014",24893,19613,5730,22668,12527,11275,20750,"E",32843,13057,8,6,2,7,4,4,7,4
"E01018900",6117,13458,7780,24252,2593,14271,21286,"E",32843,7099,2,5,3,8,1,5,7,3
"E01018764",3109,8860,7780,31623,920,18911,26310,"E",32843,19863,1,3,3,10,1,6,9,7
"E01018934",30104,21316,7780,25039,3907,25557,24868,"E",32843,24812,10,7,3,8,2,8,8,8
"E01018991",172,18508,2821,14449,1396,23664,6223,"E",32843,2822,1,6,1,5,1,8,2,1
"E01019009",8529,16473,3815,10643,4026,6971,6464,"E",32843,404,3,6,2,4,2,3,2,1
"E01019060",564,3726,6117,27405,835,21526,19382,"E",32843,8339,1,2,2,9,1,7,6,3
"E01018812",18084,24312,6335,14075,27210,16150,11268,"E",32843,12470,6,8,2,5,9,5,4,4
"E01018914",19802,26543,5730,16358,10413,18956,10649,"E",32843,9965,7,9,2,5,4,6,4,4
"E01019065",6897,26048,3815,20259,70,22905,7696,"E",32843,7573,3,8,2,7,1,7,3,3
"E01018807",29408,29108,7780,16554,27499,15229,20100,"E",32843,24231,9,9,3,6,9,5,7,8
"E01018762",30,963,3675,18876,3520,26705,17238,"E",32843,5546,1,1,2,6,2,9,6,2
"E01018936",29505,28795,3815,14359,30729,8537,8531,"E",32843,21695,9,9,2,5,10,3,3,7
"E01018792",12114,27437,14327,24228,7993,8091,23874,"E",32843,15339,4,9,5,8,3,3,8,5
"E01018843",4258,7762,7780,24527,23010,22939,20189,"E",32843,13608,2,3,3,8,8,7,7,5
"E01018753",1619,7200,7780,27040,128,18950,24583,"E",32843,10421,1,3,3,9,1,6,8,4
"E01018909",19226,30411,5730,17312,11196,20429,11523,"E",32843,14925,6,10,2,6,4,7,4,5
"E01018928",27424,31024,3143,6637,11840,23838,3746,"E",32843,16578,9,10,1,3,4,8,2,6
"E01019032",17278,16921,7780,18577,5203,13201,22697,"E",32843,8113,6,6,3,6,2,5,7,3
"E01019023",22705,25438,4017,20367,7810,12777,18578,"E",32843,11576,7,8,2,7,3,4,6,4
"E01018819",2415,26680,6335,19667,6826,15451,16837,"E",32843,7805,1,9,2,6,3,5,6,3
"E01018823",24874,29153,7780,17830,29348,15224,22296,"E",32843,24120,8,9,3,6,9,5,7,8
"E01018798",25015,31670,5396,16005,13135,17999,16726,"E",32843,20011,8,10,2,5,4,6,6,7
"E01018869",16431,24096,5730,13436,26909,9303,8710,"E",32843,8826,6,8,2,5,9,3,3,3
"E01018834",13408,27052,6335,19060,9990,9693,17628,"E",32843,8884,5,9,2,6,4,3,6,3
"E01018795",4625,20657,14327,30378,2934,14015,26932,"E",32843,20089,2,7,5,10,1,5,9,7
"E01018868",28172,32279,3143,7236,23727,3531,2025,"E",32843,17377,9,10,1,3,8,2,1,6
"E01018998",28573,31182,6335,8006,15019,7896,5652,"E",32843,13974,9,10,2,3,5,3,2,5
"E01018757",84,2298,7780,23021,134,24699,17124,"E",32843,6215,1,1,3,8,1,8,6,2
"E01018773",6983,3905,3675,15142,3170,25334,11983,"E",32843,3511,3,2,2,5,1,8,4,2
"E01019064",6907,6574,3815,22216,421,22841,10598,"E",32843,4208,3,3,2,7,1,7,4,2
"E01018777",547,1715,7780,28858,749,21453,17758,"E",32843,9250,1,1,3,9,1,7,6,3
"E01018895",21322,32278,5730,14222,26310,16723,9707,"E",32843,21697,7,10,2,5,9,6,3,7
"E01018881",34,827,3675,19561,1888,27192,12073,"E",32843,4663,1,1,2,6,1,9,4,2
"E01018785",662,5424,14327,25149,377,22973,12757,"E",32843,6877,1,2,5,8,1,7,4,3
"E01018876",11115,25843,7780,20107,3969,14491,12156,"E",32843,7046,4,8,3,7,2,5,4,3
"E01019040",640,9809,5396,19220,5877,21623,13862,"E",32843,3854,1,3,2,6,2,7,5,2
"E01019031",3866,19875,6117,17789,2699,19002,15209,"E",32843,4786,2,7,2,6,1,6,5,2
"E01018947",28104,16955,3815,18123,26685,11336,13655,"E",32843,14431,9,6,2,6,9,4,5,5
"E01018916",2833,29653,7780,18132,7059,21754,7405,"E",32843,9988,1,10,3,6,3,7,3,4
"E01018856",18813,32479,5730,9720,10872,4550,9171,"E",32843,12758,6,10,2,3,4,2,3,4
"E01019017",16560,15889,7780,28113,26881,13826,26790,"E",32843,22434,6,5,3,9,9,5,9,7
"E01018809",28657,31641,6335,5245,31589,13947,7960,"E",32843,25089,9,10,2,2,10,5,3,8
"E01018999",29991,32472,3143,3264,19878,10032,4126,"E",32843,19622,10,10,1,1,7,4,2,6
"E01018759",1536,3666,7780,23210,149,20695,11781,"E",32843,3570,1,2,3,8,1,7,4,2
"E01018922",664,14974,6117,27847,632,20599,15741,"E",32843,9037,1,5,2,9,1,7,5,3
"E01018839",21861,32450,14179,14605,30716,15034,14712,"E",32843,26992,7,10,5,5,10,5,5,9
"E01018886",18193,27594,7303,22971,4310,8945,15971,"E",32843,10764,6,9,3,7,2,3,5,4
"E01019050",2954,14292,6117,23083,2135,14776,18422,"E",32843,5031,1,5,2,8,1,5,6,2
"E01019013",18438,24178,5396,12853,19303,12298,15794,"E",32843,8519,6,8,2,4,6,4,5,3
"E01018967",2049,4091,7780,25723,778,17542,18737,"E",32843,5733,1,2,3,8,1,6,6,2
"E01033289",1867,15904,3675,20910,1078,21321,17951,"E",32843,5779,1,5,2,7,1,7,6,2
"E01018769",23454,20834,5730,12776,3349,8060,15516,"E",32843,5012,8,7,2,4,2,3,5,2
"E01019075",2402,15461,5730,21333,3120,17432,10364,"E",32843,3368,1,5,2,7,1,6,4,2
"E01018969",8,139,3675,23066,1215,27810,18682,"E",32843,8386,1,1,2,8,1,9,6,3
"E01018946",17418,15306,3143,16069,26938,11131,14157,"E",32843,8533,6,5,1,5,9,4,5,3
"E01018818",1922,29967,5396,20558,6226,18125,19226,"E",32843,12728,1,10,2,7,2,6,6,4
"E01018752",6091,9663,5730,22387,6145,8633,15863,"E",32843,2959,2,3,2,7,2,3,5,1
"E01019073",3966,25202,5730,23884,3245,16659,11913,"E",32843,7569,2,8,2,8,1,6,4,3
"E01018862",516,10804,6117,21840,931,23342,18968,"E",32843,6682,1,4,2,7,1,8,6,3
"E01018950",25493,20969,6335,11390,29208,6403,2198,"E",32843,10346,8,7,2,4,9,2,1,4
"E01019034",19593,19746,5730,10381,7054,11906,6430,"E",32843,2702,6,7,2,4,3,4,2,1
"E01018849",1107,11127,3675,18831,3606,22465,12922,"E",32843,3659,1,4,2,6,2,7,4,2
"E01018980",3290,17260,5730,22911,1031,17769,17250,"E",32843,5888,2,6,2,7,1,6,6,2
"E01018888",21859,23302,3675,10354,7038,5772,9244,"E",32843,3295,7,8,2,4,3,2,3,2
"E01018766",1012,2255,3675,17235,1721,25470,9668,"E",32843,2810,1,1,2,6,1,8,3,1
"E01019056",16505,27946,3143,6113,13591,19097,2799,"E",32843,6133,6,9,1,2,5,6,1,2
"E01019035",7022,28521,3815,18406,6412,24927,15716,"E",32843,12963,3,9,2,6,2,8,5,4
"E01019004",9560,26518,3143,5218,11862,16000,1905,"E",32843,2860,3,9,1,2,4,5,1,1
"E01019026",25696,29513,5396,17665,12889,20851,15199,"E",32843,18058,8,9,2,6,4,7,5,6
